xdac,yWE,
2.290039063,0.4541015625,
2.290039063,0.4541015625,
2.292480469,0.5126953125,
2.299804688,0.5126953125,
2.299804688,0.5126953125,
2.299804688,0.3857421875,
2.302246094,0.3857421875,
2.309570313,0.4638671875,
2.309570313,0.4638671875,
2.309570313,0.48828125,
2.312011719,0.83984375,
2.319335938,0.83984375,
2.319335938,0.5810546875,
2.321777344,0.83984375,
2.319335938,0.5810546875,
2.321777344,0.5810546875,
2.329101563,0.5615234375,
2.329101563,0.5615234375,
2.329101563,0.400390625,
2.331542969,0.400390625,
2.338867188,0.4345703125,
2.338867188,0.4345703125,
2.338867188,0.2294921875,
2.341308594,0.3173828125,
2.348632813,0.3173828125,
2.348632813,0.3173828125,
2.348632813,0.625,
2.351074219,0.546875,
2.358398438,0.546875,
2.358398438,0.3173828125,
2.360839844,0.3173828125,
2.358398438,0.3173828125,
2.360839844,0.458984375,
2.368164063,0.380859375,
2.370605469,0.458984375,
2.368164063,0.380859375,
2.370605469,0.4052734375,
2.377929688,0.458984375,
2.368164063,0.4052734375,
2.377929688,0.5078125,
2.380371094,0.380859375,
2.377929688,0.5078125,
2.380371094,0.5322265625,
2.387695313,0.5322265625,
2.387695313,0.5517578125,
2.390136719,0.5322265625,
2.387695313,0.5517578125,
2.390136719,0.5517578125,
2.397460938,0.3564453125,
2.397460938,0.3564453125,
2.397460938,0.400390625,
2.399902344,0.41015625,
2.407226563,0.41015625,
2.407226563,0.41015625,
2.407226563,0.5224609375,
2.409667969,0.4150390625,
2.416992188,0.4150390625,
2.416992188,0.4150390625,
2.416992188,0.6591796875,
2.419433594,0.5859375,
2.426757813,0.5859375,
2.426757813,0.5859375,
2.426757813,0.6298828125,
2.429199219,0.6298828125,
2.436523438,0.48828125,
2.436523438,0.48828125,
2.436523438,0.5859375,
2.438964844,0.5859375,
2.446289063,0.5078125,
2.446289063,0.5078125,
2.446289063,0.7958984375,
2.448730469,0.7958984375,
2.456054688,0.6298828125,
2.456054688,0.6298828125,
2.456054688,0.5126953125,
2.458496094,0.5126953125,
2.465820313,0.6884765625,
2.465820313,0.6884765625,
2.465820313,0.5078125,
2.468261719,0.5078125,
2.475585938,0.498046875,
2.475585938,0.6396484375,
2.478027344,0.6396484375,
2.475585938,0.6591796875,
2.490234375,0.6396484375,
2.478027344,0.6591796875,
2.490234375,0.6591796875,
2.490234375,0.7177734375,
2.492675781,0.7177734375,
2.5,0.7080078125,
2.5,0.7080078125,
2.5,0.7275390625,
2.502441406,0.7275390625,
2.509765625,0.732421875,
2.509765625,0.3369140625,
2.512207031,0.3369140625,
2.509765625,0.3369140625,
2.512207031,0.810546875,
2.514648438,0.634765625,
2.51953125,0.634765625,
2.517089844,0.5419921875,
2.524414063,0.5419921875,
2.524414063,0.5419921875,
2.524414063,0.44921875,
2.526855469,0.44921875,
2.534179688,0.625,
2.534179688,0.625,
2.534179688,0.5859375,
2.536621094,0.5859375,
2.543945313,0.732421875,
2.543945313,0.732421875,
2.543945313,0.634765625,
2.546386719,0.634765625,
2.553710938,0.5224609375,
2.553710938,0.5224609375,
2.553710938,0.7421875,
2.556152344,0.7421875,
2.563476563,0.712890625,
2.563476563,0.712890625,
2.563476563,0.48828125,
2.565917969,0.48828125,
2.573242188,0.693359375,
2.573242188,0.693359375,
2.573242188,0.693359375,
2.575683594,0.693359375,
2.583007813,0.791015625,
2.583007813,0.791015625,
2.583007813,0.849609375,
2.585449219,0.849609375,
2.592773438,0.732421875,
2.592773438,0.732421875,
2.592773438,0.44921875,
2.595214844,0.44921875,
2.602539063,0.5029296875,
2.602539063,0.5029296875,
2.602539063,0.9375,
2.604980469,0.9375,
2.612304688,0.6787109375,
2.612304688,0.6787109375,
2.612304688,0.9130859375,
2.614746094,0.9130859375,
2.622070313,1.098632813,
2.622070313,1.098632813,
2.622070313,0.80078125,
2.624511719,0.80078125,
2.631835938,0.810546875,
2.631835938,0.810546875,
2.631835938,0.6640625,
2.634277344,0.6640625,
2.641601563,0.8154296875,
2.641601563,0.8154296875,
2.641601563,0.8447265625,
2.644042969,0.8447265625,
2.651367188,0.80078125,
2.651367188,0.80078125,
2.651367188,0.771484375,
2.653808594,0.771484375,
2.661132813,0.9521484375,
2.661132813,0.9521484375,
2.661132813,0.8056640625,
2.663574219,0.8056640625,
2.670898438,0.6640625,
2.670898438,0.6640625,
2.670898438,0.9033203125,
2.673339844,0.9033203125,
2.680664063,0.7470703125,
2.680664063,0.7470703125,
2.680664063,0.7763671875,
2.683105469,0.7763671875,
2.690429688,0.9423828125,
2.690429688,0.9423828125,
2.690429688,0.7080078125,
2.692871094,0.7080078125,
2.700195313,0.68359375,
2.700195313,0.68359375,
2.700195313,0.7421875,
2.702636719,0.7421875,
2.709960938,0.7958984375,
2.709960938,0.99609375,
2.712402344,0.99609375,
2.709960938,0.99609375,
2.712402344,1.103515625,
2.719726563,1.103515625,
2.719726563,1.103515625,
2.719726563,1.069335938,
2.722167969,1.069335938,
2.729492188,0.947265625,
2.729492188,0.947265625,
2.729492188,0.8251953125,
2.731933594,0.8251953125,
2.739257813,0.908203125,
2.739257813,0.908203125,
2.739257813,1.000976563,
2.741699219,1.000976563,
2.749023438,1.030273438,
2.749023438,1.030273438,
2.749023438,0.91796875,
2.751464844,0.91796875,
2.758789063,0.9423828125,
2.758789063,0.9423828125,
2.758789063,0.771484375,
2.761230469,0.771484375,
2.768554688,0.6689453125,
2.768554688,0.7763671875,
2.770996094,0.7763671875,
2.768554688,0.7763671875,
2.770996094,0.9033203125,
2.778320313,0.9033203125,
2.778320313,0.9033203125,
2.778320313,0.9716796875,
2.780761719,0.9716796875,
2.788085938,0.9130859375,
2.788085938,0.9130859375,
2.788085938,0.8837890625,
2.790527344,0.8837890625,
2.797851563,0.771484375,
2.797851563,0.771484375,
2.797851563,0.9521484375,
2.800292969,0.9521484375,
2.807617188,1.059570313,
2.807617188,1.059570313,
2.807617188,0.9375,
2.810058594,0.9375,
2.817382813,1.059570313,
2.817382813,1.059570313,
2.817382813,0.91796875,
2.819824219,0.91796875,
2.827148438,1.25,
2.827148438,1.25,
2.827148438,0.72265625,
2.829589844,0.72265625,
2.836914063,1.07421875,
2.836914063,1.07421875,
2.836914063,1.201171875,
2.839355469,1.201171875,
2.846679688,1.025390625,
2.846679688,1.025390625,
2.846679688,1.044921875,
2.849121094,1.044921875,
2.856445313,1.020507813,
2.856445313,1.020507813,
2.856445313,0.859375,
2.858886719,0.859375,
2.866210938,1.000976563,
2.866210938,1.15234375,
2.868652344,1.000976563,
2.866210938,1.15234375,
2.868652344,1.15234375,
2.875976563,0.908203125,
2.875976563,0.908203125,
2.875976563,1.147460938,
2.878417969,1.147460938,
2.885742188,1.127929688,
2.885742188,1.127929688,
2.885742188,0.7568359375,
2.888183594,0.7568359375,
2.895507813,1.079101563,
2.895507813,1.079101563,
2.895507813,0.7080078125,
2.897949219,0.7080078125,
2.905273438,1.25,
2.905273438,0.9326171875,
2.907714844,1.25,
2.905273438,0.9326171875,
2.907714844,0.9326171875,
2.915039063,1.108398438,
2.915039063,1.108398438,
2.915039063,0.9130859375,
2.917480469,0.9130859375,
2.924804688,1.19140625,
2.924804688,0.9130859375,
0.3540039063,1.19140625,
2.924804688,0.9765625,
2.927246094,0.9765625,
2.934570313,1.015625,
2.934570313,1.015625,
2.934570313,0.927734375,
2.937011719,0.927734375,
2.944335938,0.849609375,
2.944335938,0.849609375,
2.944335938,0.8251953125,
2.946777344,0.8251953125,
2.954101563,0.966796875,
2.954101563,0.966796875,
2.954101563,0.8203125,
2.956542969,0.8203125,
2.963867188,0.9619140625,
2.963867188,0.9619140625,
2.963867188,0.927734375,
2.966308594,0.927734375,
2.973632813,0.8544921875,
2.973632813,0.8544921875,
2.973632813,1.215820313,
2.976074219,1.215820313,
2.983398438,1.46484375,
2.983398438,1.46484375,
2.983398438,1.123046875,
2.985839844,1.123046875,
2.993164063,0.908203125,
2.995605469,1.1328125,
2.993164063,1.1328125,
2.993164063,0.908203125,
2.995605469,0.908203125,
3.002929688,1.0546875,
3.002929688,1.0546875,
3.002929688,1.123046875,
3.005371094,1.123046875,
3.012695313,1.040039063,
3.012695313,1.040039063,
3.012695313,1.245117188,
3.015136719,1.245117188,
3.022460938,1.318359375,
3.022460938,1.318359375,
3.022460938,0.810546875,
3.024902344,0.810546875,
3.032226563,0.9912109375,
3.032226563,0.9912109375,
3.032226563,1.162109375,
3.034667969,1.162109375,
3.063964844,0.908203125,
3.063964844,1.484375,
3.06640625,0.908203125,
3.063964844,1.484375,
3.06640625,1.484375,
3.068847656,1.166992188,
3.076171875,1.166992188,
3.076171875,1.166992188,
3.076171875,1.196289063,
3.078613281,1.196289063,
3.081054688,1.362304688,
3.0859375,1.15234375,
3.0859375,1.469726563,
3.088378906,1.42578125,
3.090820313,1.42578125,
3.090820313,1.42578125,
3.090820313,1.220703125,
3.093261719,1.42578125,
3.095703125,1.42578125,
3.095703125,1.42578125,
3.095703125,1.489257813,
3.098144531,1.489257813,
3.098144531,1.489257813,
3.098144531,1.469726563,
3.100585938,1.469726563,
3.103027344,1.494140625,
3.110351563,1.494140625,
3.110351563,1.494140625,
3.110351563,1.430664063,
3.112792969,1.430664063,
3.120117188,1.567382813,
3.120117188,1.567382813,
3.120117188,1.201171875,
3.122558594,1.201171875,
3.129882813,1.201171875,
3.122558594,1.201171875,
3.129882813,1.201171875,
3.129882813,1.259765625,
3.132324219,1.259765625,
3.142089844,1.40625,
3.142089844,1.435546875,
3.14453125,1.435546875,
3.142089844,1.66015625,
3.149414063,1.66015625,
3.149414063,1.435546875,
3.14453125,1.42578125,
3.149414063,1.42578125,
3.151855469,1.669921875,
3.159179688,1.669921875,
3.159179688,1.669921875,
3.159179688,1.391601563,
3.161621094,1.391601563,
3.168945313,1.40625,
3.168945313,1.40625,
3.168945313,1.528320313,
3.171386719,1.528320313,
3.178710938,1.538085938,
3.178710938,1.538085938,
3.178710938,1.611328125,
3.181152344,1.611328125,
3.188476563,1.58203125,
3.188476563,1.58203125,
3.188476563,1.333007813,
3.190917969,1.333007813,
3.198242188,1.176757813,
3.198242188,1.176757813,
3.198242188,1.303710938,
3.200683594,1.303710938,
3.208007813,1.430664063,
3.208007813,1.430664063,
3.208007813,1.5625,
3.210449219,1.5625,
3.217773438,1.484375,
3.217773438,1.484375,
3.217773438,1.264648438,
3.220214844,1.264648438,
3.227539063,1.689453125,
3.227539063,1.689453125,
3.227539063,1.337890625,
3.229980469,1.337890625,
3.237304688,1.518554688,
3.237304688,1.518554688,
3.237304688,1.62109375,
3.239746094,1.62109375,
3.247070313,1.474609375,
3.249511719,1.904296875,
3.247070313,1.904296875,
3.247070313,1.474609375,
3.249511719,1.474609375,
3.256835938,1.762695313,
3.256835938,1.762695313,
3.256835938,1.479492188,
3.259277344,1.479492188,
3.266601563,1.606445313,
3.266601563,1.606445313,
3.266601563,1.552734375,
3.269042969,1.552734375,
3.276367188,1.73828125,
3.276367188,1.73828125,
3.276367188,1.567382813,
3.278808594,1.567382813,
3.286132813,1.77734375,
3.286132813,1.77734375,
3.286132813,1.6015625,
3.288574219,1.6015625,
3.295898438,1.435546875,
3.295898438,1.435546875,
3.295898438,1.62109375,
3.298339844,1.62109375,
3.305664063,1.71875,
3.305664063,1.71875,
3.305664063,1.7578125,
3.308105469,1.7578125,
3.315429688,1.752929688,
3.315429688,1.752929688,
3.315429688,1.650390625,
3.317871094,1.650390625,
3.325195313,1.850585938,
3.325195313,1.850585938,
3.325195313,1.450195313,
3.327636719,1.450195313,
3.334960938,1.826171875,
3.334960938,1.826171875,
3.334960938,2.001953125,
3.337402344,2.001953125,
3.344726563,2.119140625,
3.344726563,2.119140625,
3.344726563,1.665039063,
3.347167969,1.665039063,
3.354492188,2.001953125,
3.354492188,1.474609375,
3.356933594,1.474609375,
3.354492188,1.474609375,
3.356933594,1.713867188,
3.364257813,1.713867188,
3.364257813,1.713867188,
3.364257813,1.728515625,
3.366699219,1.728515625,
3.374023438,1.767578125,
3.374023438,1.870117188,
3.376464844,1.870117188,
3.374023438,1.870117188,
3.376464844,1.889648438,
3.383789063,1.889648438,
3.383789063,1.889648438,
3.383789063,1.694335938,
3.386230469,1.694335938,
3.393554688,1.66015625,
3.393554688,1.66015625,
3.393554688,1.831054688,
3.395996094,1.831054688,
3.403320313,1.987304688,
3.403320313,1.987304688,
3.403320313,1.958007813,
3.405761719,1.958007813,
3.413085938,1.958007813,
3.413085938,1.958007813,
3.413085938,1.782226563,
3.415527344,1.782226563,
3.422851563,2.12890625,
3.422851563,2.12890625,
3.422851563,1.89453125,
3.425292969,1.89453125,
3.432617188,1.865234375,
3.435058594,1.723632813,
3.432617188,1.723632813,
3.432617188,1.865234375,
3.435058594,1.865234375,
3.442382813,1.928710938,
3.442382813,1.928710938,
3.442382813,1.77734375,
3.444824219,1.77734375,
3.452148438,2.03125,
3.452148438,2.03125,
3.452148438,1.796875,
3.454589844,1.796875,
3.461914063,1.787109375,
3.461914063,1.787109375,
3.461914063,1.806640625,
3.464355469,1.806640625,
3.471679688,1.875,
3.471679688,1.875,
3.471679688,2.026367188,
3.474121094,2.026367188,
3.481445313,2.099609375,
3.481445313,2.099609375,
3.481445313,1.806640625,
3.483886719,1.806640625,
3.491210938,1.840820313,
3.491210938,1.840820313,
3.491210938,1.875,
3.493652344,1.875,
3.500976563,1.889648438,
3.500976563,1.889648438,
3.500976563,2.109375,
3.503417969,2.109375,
3.510742188,2.280273438,
3.510742188,2.280273438,
3.510742188,2.026367188,
3.513183594,2.026367188,
3.520507813,2.099609375,
3.520507813,2.099609375,
3.520507813,2.041015625,
3.522949219,2.041015625,
3.530273438,2.099609375,
3.530273438,2.099609375,
3.530273438,2.231445313,
3.532714844,2.231445313,
3.540039063,2.075195313,
3.540039063,2.075195313,
3.540039063,2.075195313,
3.542480469,2.075195313,
3.549804688,1.97265625,
3.549804688,1.97265625,
3.549804688,1.958007813,
3.552246094,1.958007813,
3.559570313,2.041015625,
3.559570313,2.041015625,
3.559570313,2.08984375,
3.562011719,2.08984375,
3.569335938,2.250976563,
3.569335938,2.250976563,
3.569335938,2.24609375,
3.571777344,2.24609375,
3.579101563,2.294921875,
3.579101563,2.294921875,
3.579101563,2.036132813,
3.581542969,2.036132813,
3.588867188,2.177734375,
3.588867188,2.177734375,
3.588867188,2.275390625,
3.591308594,2.275390625,
3.598632813,2.016601563,
3.598632813,2.016601563,
3.598632813,2.255859375,
3.601074219,2.255859375,
3.608398438,2.470703125,
3.608398438,2.470703125,
3.608398438,2.485351563,
3.610839844,2.485351563,
3.618164063,2.373046875,
3.618164063,2.373046875,
3.618164063,2.006835938,
3.620605469,2.006835938,
3.627929688,2.270507813,
3.627929688,2.270507813,
3.627929688,2.348632813,
3.630371094,2.348632813,
3.637695313,2.231445313,
3.637695313,2.231445313,
3.637695313,2.2265625,
3.640136719,2.2265625,
3.647460938,2.421875,
3.647460938,2.421875,
3.647460938,2.021484375,
3.649902344,2.021484375,
3.657226563,2.084960938,
3.657226563,2.084960938,
3.657226563,2.211914063,
3.659667969,2.211914063,
3.666992188,2.24609375,
3.666992188,2.24609375,
3.666992188,2.338867188,
3.669433594,2.338867188,
3.676757813,2.338867188,
3.676757813,2.338867188,
3.676757813,2.32421875,
3.679199219,2.32421875,
3.686523438,2.338867188,
3.688964844,2.412109375,
3.686523438,2.412109375,
3.686523438,2.338867188,
3.688964844,2.338867188,
3.696289063,2.24609375,
3.696289063,2.353515625,
3.698730469,2.353515625,
3.696289063,2.431640625,
3.706054688,2.353515625,
3.706054688,2.431640625,
3.706054688,2.602539063,
3.708496094,2.602539063,
3.715820313,2.392578125,
3.715820313,2.392578125,
3.715820313,2.329101563,
3.718261719,2.329101563,
3.725585938,2.16796875,
3.725585938,2.16796875,
3.725585938,2.51953125,
3.728027344,2.51953125,
3.735351563,2.509765625,
3.735351563,2.509765625,
3.735351563,2.529296875,
3.737792969,2.529296875,
3.745117188,2.690429688,
3.745117188,2.690429688,
3.745117188,2.241210938,
3.747558594,2.241210938,
3.754882813,2.216796875,
3.757324219,2.08984375,
3.754882813,2.08984375,
3.754882813,2.216796875,
3.757324219,2.216796875,
3.764648438,2.275390625,
3.764648438,2.275390625,
3.764648438,2.944335938,
3.767089844,2.944335938,
3.774414063,2.426757813,
3.774414063,2.426757813,
3.774414063,2.451171875,
3.776855469,2.451171875,
3.784179688,2.666015625,
3.784179688,2.666015625,
3.784179688,2.602539063,
3.786621094,2.602539063,
3.793945313,2.309570313,
3.793945313,2.309570313,
3.793945313,2.592773438,
3.796386719,2.592773438,
3.803710938,2.666015625,
3.803710938,2.666015625,
3.803710938,2.641601563,
3.806152344,2.641601563,
3.813476563,2.602539063,
3.813476563,2.602539063,
3.813476563,2.299804688,
3.815917969,2.299804688,
3.823242188,2.016601563,
3.823242188,2.016601563,
3.823242188,2.48046875,
3.825683594,2.48046875,
3.833007813,2.34375,
3.833007813,2.34375,
3.833007813,2.6171875,
3.835449219,2.6171875,
3.842773438,2.827148438,
3.842773438,2.827148438,
3.842773438,2.59765625,
3.845214844,2.59765625,
3.852539063,2.641601563,
3.852539063,2.641601563,
3.852539063,2.1484375,
3.854980469,2.1484375,
3.862304688,2.260742188,
3.862304688,2.260742188,
3.862304688,2.67578125,
3.864746094,2.67578125,
3.872070313,2.685546875,
3.872070313,2.685546875,
3.872070313,2.71484375,
3.874511719,2.71484375,
3.881835938,2.6171875,
3.881835938,2.6171875,
3.881835938,2.231445313,
3.884277344,2.231445313,
3.891601563,2.446289063,
3.891601563,2.446289063,
3.891601563,2.524414063,
3.894042969,2.524414063,
3.901367188,2.729492188,
3.901367188,2.729492188,
3.901367188,2.79296875,
3.903808594,2.79296875,
3.911132813,2.797851563,
3.911132813,2.797851563,
3.911132813,2.387695313,
3.913574219,2.387695313,
3.920898438,2.587890625,
3.920898438,2.587890625,
3.920898438,2.622070313,
3.923339844,2.622070313,
3.930664063,2.626953125,
3.930664063,2.626953125,
3.930664063,2.788085938,
3.933105469,2.788085938,
3.940429688,2.661132813,
3.940429688,2.661132813,
3.940429688,2.602539063,
3.942871094,2.602539063,
3.950195313,2.622070313,
3.950195313,2.622070313,
3.950195313,2.626953125,
3.952636719,2.626953125,
3.959960938,2.568359375,
3.959960938,2.568359375,
3.959960938,2.79296875,
3.962402344,2.79296875,
3.969726563,2.568359375,
3.969726563,2.568359375,
3.969726563,2.568359375,
3.972167969,2.568359375,
3.979492188,2.719726563,
3.979492188,2.490234375,
3.981933594,2.490234375,
3.979492188,2.490234375,
3.981933594,2.534179688,
3.989257813,2.534179688,
3.989257813,2.534179688,
3.989257813,2.475585938,
3.991699219,2.475585938,
3.999023438,2.568359375,
3.999023438,2.568359375,
3.999023438,2.670898438,
4.001464844,2.670898438,
4.008789063,2.646484375,
4.008789063,2.646484375,
4.008789063,2.514648438,
4.011230469,2.514648438,
4.018554688,2.412109375,
4.018554688,2.412109375,
4.018554688,2.709960938,
4.020996094,2.709960938,
4.028320313,2.680664063,
4.028320313,2.680664063,
4.028320313,2.592773438,
4.030761719,2.592773438,
4.038085938,2.63671875,
4.038085938,2.63671875,
4.038085938,2.739257813,
4.040527344,2.739257813,
4.047851563,2.685546875,
4.050292969,2.807617188,
4.047851563,2.807617188,
4.047851563,2.685546875,
4.050292969,2.685546875,
4.057617188,2.583007813,
4.057617188,2.583007813,
4.057617188,2.954101563,
4.060058594,2.954101563,
4.067382813,2.841796875,
4.069824219,2.890625,
4.067382813,2.890625,
4.067382813,2.841796875,
4.069824219,2.841796875,
4.077148438,2.729492188,
4.079589844,2.978515625,
4.077148438,2.729492188,
4.079589844,2.978515625,
4.077148438,2.729492188,
4.079589844,2.983398438,
4.086914063,2.983398438,
4.086914063,2.983398438,
4.086914063,2.895507813,
4.089355469,2.895507813,
4.096679688,2.744140625,
4.096679688,2.744140625,
4.096679688,2.998046875,
4.099121094,2.998046875,
4.106445313,2.55859375,
4.106445313,2.55859375,
4.106445313,2.822265625,
4.108886719,2.822265625,
4.116210938,2.963867188,
4.116210938,2.963867188,
4.116210938,2.758789063,
4.118652344,2.758789063,
4.125976563,2.890625,
4.125976563,2.890625,
4.125976563,3.193359375,
4.128417969,3.193359375,
4.135742188,3.291015625,
4.135742188,3.291015625,
4.135742188,3.178710938,
4.138183594,3.178710938,
4.145507813,3.110351563,
4.145507813,3.110351563,
4.145507813,2.822265625,
4.147949219,2.822265625,
4.155273438,3.134765625,
4.155273438,3.134765625,
4.155273438,3.208007813,
4.157714844,3.208007813,
4.165039063,2.939453125,
4.165039063,2.939453125,
4.165039063,3.247070313,
4.167480469,3.247070313,
4.174804688,3.120117188,
4.174804688,3.120117188,
4.174804688,2.958984375,
4.177246094,2.958984375,
4.184570313,3.056640625,
4.184570313,3.056640625,
4.184570313,2.983398438,
4.187011719,2.983398438,
4.194335938,2.924804688,
4.194335938,2.924804688,
4.194335938,3.26171875,
4.196777344,3.26171875,
4.204101563,3.481445313,
4.204101563,3.481445313,
4.204101563,3.354492188,
4.206542969,3.354492188,
4.213867188,3.364257813,
4.213867188,3.364257813,
4.213867188,3.354492188,
4.216308594,3.354492188,
4.223632813,3.291015625,
4.223632813,3.291015625,
4.223632813,3.608398438,
4.226074219,3.608398438,
4.233398438,3.481445313,
4.233398438,3.481445313,
4.233398438,3.500976563,
4.235839844,3.500976563,
4.243164063,3.388671875,
4.243164063,3.388671875,
4.243164063,3.256835938,
4.245605469,3.256835938,
4.252929688,3.65234375,
4.252929688,3.65234375,
4.252929688,3.466796875,
4.255371094,3.466796875,
4.262695313,3.37890625,
4.262695313,3.37890625,
4.262695313,3.754882813,
4.265136719,3.754882813,
4.272460938,3.59375,
4.272460938,3.754882813,
4.265136719,3.59375,
4.272460938,3.168945313,
4.274902344,3.168945313,
4.282226563,3.53515625,
4.282226563,3.53515625,
4.282226563,3.344726563,
4.284667969,3.344726563,
4.291992188,3.520507813,
4.291992188,3.520507813,
4.291992188,3.618164063,
4.294433594,3.618164063,
4.301757813,3.53515625,
4.301757813,3.53515625,
4.301757813,3.41796875,
4.304199219,3.41796875,
4.311523438,3.813476563,
4.311523438,3.813476563,
4.311523438,3.618164063,
4.313964844,3.618164063,
4.321289063,3.471679688,
4.321289063,3.471679688,
4.321289063,3.930664063,
4.323730469,3.930664063,
4.331054688,3.647460938,
4.331054688,3.896484375,
4.333496094,3.896484375,
4.331054688,3.896484375,
4.333496094,3.75,
4.340820313,3.75,
4.340820313,3.75,
4.340820313,3.588867188,
4.343261719,3.588867188,
4.350585938,3.647460938,
4.350585938,3.647460938,
4.350585938,4.0625,
4.353027344,4.0625,
4.360351563,3.798828125,
4.360351563,4.00390625,
4.362792969,3.798828125,
4.360351563,4.00390625,
4.362792969,4.00390625,
4.370117188,4.0625,
4.370117188,4.0625,
4.370117188,3.500976563,
4.372558594,3.500976563,
4.379882813,4.033203125,
4.379882813,4.033203125,
4.379882813,3.950195313,
4.382324219,3.950195313,
4.389648438,3.745117188,
4.389648438,3.950195313,
4.382324219,3.930664063,
4.389648438,3.930664063,
4.392089844,3.8671875,
4.399414063,3.8671875,
4.399414063,3.8671875,
4.399414063,3.828125,
4.401855469,3.828125,
4.409179688,4.013671875,
4.409179688,4.013671875,
4.409179688,4.125976563,
4.411621094,4.125976563,
4.418945313,4.125976563,
4.411621094,4.077148438,
4.418945313,4.077148438,
4.418945313,4.150390625,
4.421386719,4.150390625,
4.428710938,3.8671875,
4.428710938,3.8671875,
4.428710938,4.091796875,
4.431152344,4.091796875,
4.438476563,3.959960938,
4.438476563,3.959960938,
4.438476563,3.544921875,
4.440917969,3.544921875,
4.448242188,3.61328125,
4.448242188,3.61328125,
4.448242188,3.88671875,
4.450683594,3.88671875,
4.458007813,3.881835938,
4.460449219,3.6328125,
4.458007813,3.6328125,
4.458007813,3.881835938,
4.460449219,3.881835938,
4.467773438,4.028320313,
4.467773438,4.028320313,
4.467773438,4.208984375,
4.470214844,4.208984375,
4.477539063,4.213867188,
4.477539063,4.213867188,
4.477539063,3.823242188,
4.479980469,3.823242188,
4.487304688,4.038085938,
4.487304688,4.291992188,
4.489746094,4.038085938,
4.487304688,4.291992188,
4.489746094,4.291992188,
4.497070313,3.96484375,
4.497070313,3.96484375,
4.497070313,3.969726563,
4.497070313,3.969726563,
4.489746094,3.90625,
4.489746094,3.90625,
4.489746094,3.466796875,
4.487304688,3.466796875,
4.477539063,3.486328125,
4.477539063,3.486328125,
4.477539063,3.696289063,
4.475097656,3.696289063,
4.470214844,3.422851563,
4.470214844,3.583984375,
4.467773438,3.583984375,
4.470214844,3.583984375,
4.467773438,3.5546875,
4.460449219,3.5546875,
4.460449219,3.5546875,
4.460449219,3.203125,
4.458007813,3.203125,
4.450683594,3.588867188,
4.450683594,3.588867188,
4.450683594,3.1640625,
4.448242188,3.1640625,
4.440917969,3.076171875,
4.440917969,3.076171875,
4.440917969,3.75,
4.438476563,3.75,
4.431152344,3.452148438,
4.431152344,3.452148438,
4.431152344,3.549804688,
4.428710938,3.549804688,
4.421386719,3.227539063,
4.418945313,3.26171875,
4.421386719,3.26171875,
4.421386719,3.227539063,
4.418945313,3.227539063,
4.411621094,3.212890625,
4.411621094,3.212890625,
4.411621094,3.310546875,
4.409179688,3.310546875,
4.401855469,3.022460938,
4.401855469,3.022460938,
4.401855469,3.173828125,
4.399414063,3.173828125,
4.392089844,3.188476563,
4.392089844,3.188476563,
4.392089844,2.94921875,
4.389648438,2.94921875,
4.382324219,2.885742188,
4.382324219,2.885742188,
4.382324219,2.963867188,
4.379882813,2.963867188,
4.372558594,3.037109375,
4.372558594,3.037109375,
4.372558594,3.017578125,
4.370117188,3.017578125,
4.362792969,3.017578125,
4.370117188,2.8125,
4.362792969,2.993164063,
4.360351563,2.8125,
4.362792969,2.993164063,
4.360351563,2.993164063,
4.353027344,2.87109375,
4.353027344,2.87109375,
4.353027344,2.509765625,
4.350585938,2.509765625,
4.343261719,2.744140625,
4.343261719,2.744140625,
4.343261719,3.046875,
4.340820313,3.046875,
4.333496094,2.749023438,
4.331054688,2.71484375,
4.333496094,2.749023438,
4.331054688,2.71484375,
4.333496094,2.749023438,
4.331054688,2.602539063,
4.323730469,2.602539063,
4.323730469,2.602539063,
4.323730469,2.1875,
4.321289063,2.1875,
4.313964844,2.666015625,
4.311523438,2.514648438,
4.313964844,2.514648438,
4.313964844,2.666015625,
4.311523438,2.666015625,
4.304199219,2.280273438,
4.304199219,2.280273438,
4.304199219,2.587890625,
4.301757813,2.587890625,
4.294433594,2.602539063,
4.294433594,2.602539063,
4.294433594,2.1875,
4.291992188,2.1875,
4.284667969,2.426757813,
4.282226563,2.255859375,
4.284667969,2.255859375,
4.284667969,2.426757813,
4.282226563,2.426757813,
4.274902344,2.294921875,
4.274902344,2.294921875,
4.274902344,2.40234375,
4.272460938,2.40234375,
4.265136719,2.373046875,
4.265136719,2.373046875,
4.265136719,2.1875,
4.262695313,2.1875,
4.255371094,2.451171875,
4.255371094,2.451171875,
4.255371094,2.163085938,
4.252929688,2.163085938,
4.245605469,2.275390625,
4.245605469,2.275390625,
4.245605469,2.319335938,
4.243164063,2.319335938,
4.235839844,2.03125,
4.235839844,2.03125,
4.235839844,1.89453125,
4.233398438,1.89453125,
4.226074219,1.899414063,
4.226074219,1.899414063,
4.226074219,1.870117188,
4.223632813,1.870117188,
4.216308594,1.870117188,
4.223632813,1.806640625,
4.216308594,1.806640625,
4.216308594,1.772460938,
4.213867188,1.772460938,
4.206542969,1.884765625,
4.206542969,1.884765625,
4.206542969,2.055664063,
4.204101563,2.055664063,
4.196777344,1.645507813,
4.196777344,1.469726563,
4.194335938,1.640625,
4.187011719,1.69921875,
4.184570313,1.645507813,
4.196777344,1.469726563,
4.194335938,1.640625,
